time,id,x,y,angle,type,speed,pos,lane,slope,signals,acceleration,distance
79.5,myflow.2,1.6,-20.98,0.0,tailgater,3.01,79.02,-E3_1,0.0,2,-0.18,79.02
79.5,myflow.3,121.89,-4.8,90.0,tailgater,2.32,71.89,E5_0,0.0,0,-0.02,71.89
79.5,myflow.4,159.51,-4.8,90.0,normal,7.66,9.51,E6_0,0.0,0,1.76,9.51
79.5,myflow.5,1.6,-27.49,0.0,aggressive,2.99,72.51,-E3_1,0.0,2,0.29,72.51
79.5,myflow.6,34.55,-4.8,90.0,speeder,8.01,24.15,E1_0,0.0,8,-2.25,24.15
79.5,myflow.7,-119.84,-4.8,90.0,violator,13.91,80.16,E0_0,0.0,0,0.41,80.16
79.6,myflow.1,212.07,-4.8,90.0,normal,13.99,62.07,E6_0,0.0,0,1.04,62.07
79.6,myflow.2,1.6,-20.68,0.0,tailgater,3.02,79.32,-E3_1,0.0,2,0.12,79.32
79.6,myflow.3,122.12,-4.8,90.0,tailgater,2.32,72.12,E5_0,0.0,0,0.02,72.12
79.6,myflow.4,160.28,-4.8,90.0,normal,7.8,10.28,E6_0,0.0,0,1.38,10.28
79.6,myflow.5,1.6,-27.18,0.0,aggressive,3.04,72.82,-E3_1,0.0,2,0.45,72.82
79.6,myflow.6,35.32,-4.8,90.0,speeder,7.77,24.92,E1_0,0.0,8,-2.41,24.92
79.6,myflow.7,-118.44,-4.8,90.0,violator,13.98,81.56,E0_0,0.0,0,0.71,81.56
79.7,myflow.1,213.47,-4.8,90.0,normal,14.07,63.47,E6_0,0.0,0,0.78,63.47
79.7,myflow.2,1.6,-20.38,0.0,tailgater,3.03,79.62,-E3_1,0.0,2,0.08,79.62
79.7,myflow.3,122.35,-4.8,90.0,tailgater,2.32,72.35,E5_0,0.0,0,-0.02,72.35
79.7,myflow.4,161.08,-4.8,90.0,normal,7.95,11.08,E6_0,0.0,0,1.49,11.08
79.7,myflow.5,1.6,-26.88,0.0,aggressive,3.08,73.12,-E3_1,0.0,2,0.4,73.12
79.7,myflow.6,36.08,-4.8,90.0,speeder,7.54,25.68,E1_0,0.0,8,-2.29,25.68
79.7,myflow.7,-117.04,-4.8,90.0,violator,14.02,82.96,E0_0,0.0,0,0.41,82.96
79.8,myflow.1,214.89,-4.8,90.0,normal,14.15,64.89,E6_0,0.0,0,0.78,64.89
79.8,myflow.2,1.6,-20.07,0.0,tailgater,3.07,79.93,-E3_1,0.0,2,0.38,79.93
79.8,myflow.3,122.58,-4.8,90.0,tailgater,2.32,72.58,E5_0,0.0,0,0.02,72.58
79.8,myflow.4,161.89,-4.8,90.0,normal,8.07,11.89,E6_0,0.0,0,1.2,11.89
79.8,myflow.5,1.6,-26.57,0.0,aggressive,3.02,73.43,-E3_1,0.0,10,-0.52,73.43
79.8,myflow.6,36.81,-4.8,90.0,speeder,7.35,26.41,E1_0,0.0,8,-1.96,26.41
79.8,myflow.7,-115.63,-4.8,90.0,violator,14.09,84.37,E0_0,0.0,0,0.71,84.37
79.9,myflow.1,216.31,-4.8,90.0,normal,14.21,66.31,E6_0,0.0,0,0.63,66.31
79.9,myflow.2,1.6,-19.76,0.0,tailgater,3.14,80.24,-E3_1,0.0,2,0.68,80.24
79.9,myflow.3,122.82,-4.8,90.0,tailgater,2.32,72.82,E5_0,0.0,0,-0.02,72.82
79.9,myflow.4,162.71,-4.8,90.0,normal,8.19,12.71,E6_0,0.0,0,1.28,12.71
79.9,myflow.5,1.6,-26.27,0.0,aggressive,3.0,73.73,-E3_1,0.0,10,-0.2,73.73
79.9,myflow.6,37.53,-4.8,90.0,speeder,7.18,27.13,E1_0,0.0,8,-1.71,27.13
79.9,myflow.7,-114.21,-4.8,90.0,violator,14.19,85.79,E0_0,0.0,0,1.01,85.79
80.0,myflow.1,217.74,-4.8,90.0,normal,14.28,67.74,E6_0,0.0,0,0.68,67.74
80.0,myflow.2,1.6,-19.44,0.0,tailgater,3.21,80.56,-E3_1,0.0,2,0.73,80.56
80.0,myflow.3,123.05,-4.8,90.0,tailgater,2.32,73.05,E5_0,0.0,0,0.02,73.05
80.0,myflow.4,163.54,-4.8,90.0,normal,8.34,13.54,E6_0,0.0,0,1.45,13.54
80.0,myflow.5,1.6,-25.97,0.0,aggressive,3.01,74.03,-E3_1,0.0,2,0.1,74.03
80.0,myflow.6,38.23,-4.8,90.0,speeder,7.02,27.83,E1_0,0.0,8,-1.6,27.83
80.0,myflow.7,-112.78,-4.8,90.0,violator,14.32,87.22,E0_0,0.0,0,1.31,87.22
80.0,myflow.8,244.9,4.8,270.0,tailgater,0.0,5.1,-E6_0,0.0,0,0.0,5.1
80.1,myflow.1,219.17,-4.8,90.0,normal,14.34,69.17,E6_0,0.0,0,0.59,69.17
80.1,myflow.2,1.6,-19.11,0.0,tailgater,3.28,80.89,-E3_1,0.0,2,0.66,80.89
80.1,myflow.3,123.28,-4.8,90.0,tailgater,2.32,73.28,E5_0,0.0,0,-0.02,73.28
80.1,myflow.4,164.39,-4.8,90.0,normal,8.47,14.39,E6_0,0.0,0,1.33,14.39
80.1,myflow.5,1.6,-25.67,0.0,aggressive,3.05,74.33,-E3_1,0.0,2,0.4,74.33
80.1,myflow.6,38.92,-4.8,90.0,speeder,6.85,28.52,E1_0,0.0,8,-1.66,28.52
80.1,myflow.7,-111.33,-4.8,90.0,violator,14.48,88.67,E0_0,0.0,0,1.61,88.67
80.1,myflow.8,244.9,4.8,270.0,tailgater,0.02,5.1,-E6_0,0.0,8,0.17,5.1
80.2,myflow.1,220.61,-4.8,90.0,normal,14.38,70.61,E6_0,0.0,0,0.4,70.61
80.2,myflow.2,1.6,-18.77,0.0,tailgater,3.37,81.23,-E3_1,0.0,2,0.96,81.23
80.2,myflow.3,123.51,-4.8,90.0,tailgater,2.32,73.51,E5_0,0.0,0,0.02,73.51
80.2,myflow.4,165.25,-4.8,90.0,normal,8.61,15.25,E6_0,0.0,0,1.34,15.25
80.2,myflow.5,1.6,-25.35,0.0,aggressive,3.12,74.65,-E3_1,0.0,2,0.7,74.65
80.2,myflow.6,39.59,-4.8,90.0,speeder,6.71,29.19,E1_0,0.0,8,-1.44,29.19
80.2,myflow.7,-109.87,-4.8,90.0,violator,14.67,90.13,E0_0,0.0,0,1.91,90.13
80.2,myflow.8,244.89,4.8,270.0,tailgater,0.05,5.11,-E6_0,0.0,8,0.32,5.11
80.3,myflow.1,222.06,-4.8,90.0,normal,14.45,72.06,E6_0,0.0,0,0.7,72.06
80.3,myflow.2,1.6,-18.42,0.0,tailgater,3.5,81.58,-E3_1,0.0,2,1.26,81.58
80.3,myflow.3,123.74,-4.8,90.0,tailgater,2.32,73.74,E5_0,0.0,0,-0.02,73.74
80.3,myflow.4,166.12,-4.8,90.0,normal,8.74,16.12,E6_0,0.0,0,1.36,16.12
80.3,myflow.5,1.6,-25.03,0.0,aggressive,3.22,74.97,-E3_1,0.0,2,1.0,74.97
80.3,myflow.6,40.25,-4.8,90.0,speeder,6.57,29.85,E1_0,0.0,8,-1.33,29.85
80.3,myflow.7,-108.39,-4.8,90.0,violator,14.8,91.61,E0_0,0.0,0,1.27,91.61
80.3,myflow.8,244.88,4.8,270.0,tailgater,0.11,5.12,-E6_0,0.0,0,0.56,5.12
80.4,myflow.1,223.51,-4.8,90.0,normal,14.55,73.51,E6_0,0.0,0,0.93,73.51
80.4,myflow.2,1.6,-18.06,0.0,tailgater,3.62,81.94,-E3_1,0.0,2,1.23,81.94
80.4,myflow.3,123.98,-4.8,90.0,tailgater,2.32,73.98,E5_0,0.0,0,0.02,73.98
80.4,myflow.4,167.01,-4.8,90.0,normal,8.89,17.01,E6_0,0.0,0,1.51,17.01
80.4,myflow.5,1.6,-24.7,0.0,aggressive,3.35,75.3,-E3_1,0.0,2,1.3,75.3
80.4,myflow.6,40.89,-4.8,90.0,speeder,6.42,30.49,E1_0,0.0,8,-1.57,30.49
80.4,myflow.7,-106.9,-4.8,90.0,violator,14.85,93.1,E0_0,0.0,0,0.48,93.1
80.4,myflow.8,244.86,4.8,270.0,tailgater,0.2,5.14,-E6_0,0.0,0,0.93,5.14
80.5,myflow.1,224.97,-4.8,90.0,normal,14.61,74.97,E6_0,0.0,0,0.68,74.97
80.5,myflow.2,1.6,-17.69,0.0,tailgater,3.72,82.31,-E3_1,0.0,2,0.98,82.31
80.5,myflow.3,124.21,-4.8,90.0,tailgater,2.32,74.21,E5_0,0.0,0,-0.02,74.21
80.5,myflow.4,167.91,-4.8,90.0,normal,9.04,17.91,E6_0,0.0,0,1.47,17.91
80.5,myflow.5,1.6,-24.35,0.0,aggressive,3.51,75.65,-E3_1,0.0,2,1.6,75.65
80.5,myflow.6,41.51,-4.8,90.0,speeder,6.26,31.11,E1_0,0.0,8,-1.56,31.11
80.5,myflow.7,-105.41,-4.8,90.0,violator,14.92,94.59,E0_0,0.0,0,0.71,94.59
80.5,myflow.8,244.83,4.8,270.0,tailgater,0.34,5.17,-E6_0,0.0,0,1.4,5.17
80.6,myflow.1,226.44,-4.8,90.0,normal,14.67,76.44,E6_0,0.0,0,0.55,76.44
80.6,myflow.2,1.6,-17.3,0.0,tailgater,3.83,82.7,-E3_1,0.0,2,1.15,82.7
80.6,myflow.3,124.44,-4.8,90.0,tailgater,2.32,74.44,E5_0,0.0,0,0.02,74.44
80.6,myflow.4,168.83,-4.8,90.0,normal,9.2,18.83,E6_0,0.0,0,1.58,18.83
80.6,myflow.5,1.6,-23.98,0.0,aggressive,3.7,76.02,-E3_1,0.0,2,1.88,76.02
80.6,myflow.6,42.12,-4.8,90.0,speeder,6.08,31.72,E1_0,0.0,8,-1.81,31.72
80.6,myflow.7,-103.92,-4.8,90.0,violator,14.95,96.08,E0_0,0.0,0,0.28,96.08
80.6,myflow.8,244.78,4.8,270.0,tailgater,0.53,5.22,-E6_0,0.0,0,1.89,5.22
80.7,myflow.1,227.91,-4.8,90.0,normal,14.72,77.91,E6_0,0.0,0,0.48,77.91
80.7,myflow.2,1.6,-16.91,0.0,tailgater,3.91,83.09,-E3_1,0.0,2,0.75,83.09
80.7,myflow.3,124.67,-4.8,90.0,tailgater,2.32,74.67,E5_0,0.0,0,-0.02,74.67
80.7,myflow.4,169.77,-4.8,90.0,normal,9.36,19.77,E6_0,0.0,0,1.63,19.77
80.7,myflow.5,1.6,-23.59,0.0,aggressive,3.9,76.41,-E3_1,0.0,2,2.01,76.41
80.7,myflow.6,42.71,-4.8,90.0,speeder,5.87,32.31,E1_0,0.0,8,-2.05,32.31
80.7,myflow.7,-102.42,-4.8,90.0,violator,15.0,97.58,E0_0,0.0,0,0.58,97.58
80.7,myflow.8,244.7,4.8,270.0,tailgater,0.76,5.3,-E6_0,0.0,0,2.31,5.3
80.8,myflow.1,229.39,-4.8,90.0,normal,14.77,79.39,E6_0,0.0,0,0.56,79.39
80.8,myflow.2,1.6,-16.51,0.0,tailgater,4.01,83.49,-E3_1,0.0,2,1.04,83.49
80.8,myflow.3,124.91,-4.8,90.0,tailgater,2.32,74.91,E5_0,0.0,0,0.02,74.91
80.8,myflow.4,170.72,-4.8,90.0,normal,9.52,20.72,E6_0,0.0,0,1.62,20.72
80.8,myflow.5,1.6,-23.18,0.0,aggressive,4.03,76.82,-E3_1,0.0,2,1.3,76.82
80.8,myflow.6,43.28,-4.8,90.0,speeder,5.7,32.88,E1_0,0.0,8,-1.68,32.88
80.8,myflow.7,-100.91,-4.8,90.0,violator,15.03,99.09,E0_0,0.0,0,0.28,99.09
80.8,myflow.8,244.6,4.8,270.0,tailgater,1.02,5.4,-E6_0,0.0,0,2.6,5.4
80.9,myflow.1,230.87,-4.8,90.0,normal,14.84,80.87,E6_0,0.0,0,0.72,80.87
80.9,myflow.2,1.6,-16.1,0.0,tailgater,4.12,83.9,-E3_1,0.0,2,1.05,83.9
80.9,myflow.3,125.14,-4.8,90.0,tailgater,2.32,75.14,E5_0,0.0,0,-0.02,75.14
80.9,myflow.4,171.69,-4.8,90.0,normal,9.71,21.69,E6_0,0.0,0,1.84,21.69
80.9,myflow.5,1.6,-22.77,0.0,aggressive,4.14,77.23,-E3_1,0.0,2,1.13,77.23
80.9,myflow.6,43.84,-4.8,90.0,speeder,5.57,33.44,E1_0,0.0,8,-1.31,33.44
80.9,myflow.7,-99.4,-4.8,90.0,violator,15.09,100.6,E0_0,0.0,0,0.58,100.6
80.9,myflow.8,244.47,4.8,270.0,tailgater,1.3,5.53,-E6_0,0.0,0,2.78,5.53
81.0,myflow.1,232.37,-4.8,90.0,normal,14.94,82.37,E6_0,0.0,0,0.97,82.37
81.0,myflow.2,1.6,-15.68,0.0,tailgater,4.19,84.32,-E3_1,0.0,2,0.76,84.32
81.0,myflow.3,125.37,-4.8,90.0,tailgater,2.32,75.37,E5_0,0.0,0,0.02,75.37
81.0,myflow.4,172.68,-4.8,90.0,normal,9.89,22.68,E6_0,0.0,0,1.8,22.68
81.0,myflow.5,1.6,-22.34,0.0,aggressive,4.25,77.66,-E3_1,0.0,2,1.09,77.66
81.0,myflow.6,44.39,-4.8,90.0,speeder,5.56,33.99,E1_0,0.0,0,-0.14,33.99
81.0,myflow.7,-97.89,-4.8,90.0,violator,15.18,102.11,E0_0,0.0,0,0.88,102.11
81.0,myflow.8,244.31,4.8,270.0,tailgater,1.58,5.69,-E6_0,0.0,0,2.88,5.69
81.1,myflow.1,233.87,-4.8,90.0,normal,15.02,83.87,E6_0,0.0,0,0.81,83.87
81.1,myflow.2,1.6,-15.25,0.0,tailgater,4.3,84.75,-E3_1,0.0,2,1.06,84.75
81.1,myflow.3,125.6,-4.8,90.0,tailgater,2.32,75.6,E5_0,0.0,0,-0.02,75.6
81.1,myflow.4,173.69,-4.8,90.0,normal,10.07,23.69,E6_0,0.0,0,1.83,23.69
81.1,myflow.5,1.6,-21.91,0.0,aggressive,4.33,78.09,-E3_1,0.0,2,0.81,78.09
81.1,myflow.6,44.95,-4.8,90.0,speeder,5.56,34.55,E1_0,0.0,0,0.05,34.55
81.1,myflow.7,-96.36,-4.8,90.0,violator,15.3,103.64,E0_0,0.0,0,1.18,103.64
81.1,myflow.8,244.12,4.8,270.0,tailgater,1.88,5.88,-E6_0,0.0,0,2.94,5.88
81.2,myflow.1,235.38,-4.8,90.0,normal,15.13,85.38,E6_0,0.0,0,1.06,85.38
81.2,myflow.2,1.6,-14.81,0.0,tailgater,4.39,85.19,-E3_1,0.0,2,0.9,85.19
81.2,myflow.3,125.83,-4.8,90.0,tailgater,2.32,75.83,E5_0,0.0,0,0.02,75.83
81.2,myflow.4,174.72,-4.8,90.0,normal,10.26,24.72,E6_0,0.0,0,1.92,24.72
81.2,myflow.5,1.6,-21.46,0.0,aggressive,4.45,78.54,-E3_1,0.0,2,1.11,78.54
81.2,myflow.6,45.5,-4.8,90.0,speeder,5.55,35.1,E1_0,0.0,0,-0.11,35.1
81.2,myflow.7,-94.81,-4.8,90.0,violator,15.44,105.19,E0_0,0.0,0,1.48,105.19
81.2,myflow.8,243.91,4.8,270.0,tailgater,2.17,6.09,-E6_0,0.0,0,2.97,6.09
81.3,myflow.1,236.91,-4.8,90.0,normal,15.25,86.91,E6_0,0.0,0,1.27,86.91
81.3,myflow.2,1.6,-14.37,0.0,tailgater,4.43,85.63,-E3_1,0.0,2,0.39,85.63
81.3,myflow.3,126.07,-4.8,90.0,tailgater,2.32,76.07,E5_0,0.0,0,-0.02,76.07
81.3,myflow.4,175.76,-4.8,90.0,normal,10.44,25.76,E6_0,0.0,0,1.81,25.76
81.3,myflow.5,1.6,-21.02,0.0,aggressive,4.46,78.98,-E3_1,0.0,2,0.1,78.98
81.3,myflow.6,46.06,-4.8,90.0,speeder,5.53,35.66,E1_0,0.0,0,-0.19,35.66
81.3,myflow.7,-93.26,-4.8,90.0,violator,15.51,106.74,E0_0,0.0,0,0.68,106.74
81.3,myflow.8,243.66,4.8,270.0,tailgater,2.47,6.34,-E6_0,0.0,0,2.98,6.34
81.4,myflow.1,238.44,-4.8,90.0,normal,15.36,88.44,E6_0,0.0,0,1.05,88.44
81.4,myflow.2,1.6,-13.93,0.0,tailgater,4.42,86.07,-E3_1,0.0,2,-0.06,86.07
81.4,myflow.3,126.3,-4.8,90.0,tailgater,2.32,76.3,E5_0,0.0,0,0.02,76.3
81.4,myflow.4,176.82,-4.8,90.0,normal,10.62,26.82,E6_0,0.0,0,1.74,26.82
81.4,myflow.5,1.6,-20.57,0.0,aggressive,4.5,79.43,-E3_1,0.0,2,0.4,79.43
81.4,myflow.6,46.61,-4.8,90.0,speeder,5.53,36.21,E1_0,0.0,0,-0.07,36.21
81.4,myflow.7,-91.7,-4.8,90.0,violator,15.61,108.3,E0_0,0.0,0,0.98,108.3
81.4,myflow.8,243.38,4.8,270.0,tailgater,2.77,6.62,-E6_0,0.0,0,3.0,6.62
81.5,myflow.1,239.97,-4.8,90.0,normal,15.29,89.97,E6_0,0.0,0,-0.65,89.97
81.5,myflow.2,1.6,-13.49,0.0,tailgater,4.36,86.51,-E3_1,0.0,10,-0.66,86.51
81.5,myflow.3,126.53,-4.8,90.0,tailgater,2.32,76.53,E5_0,0.0,0,-0.02,76.53
81.5,myflow.4,177.9,-4.8,90.0,normal,10.8,27.9,E6_0,0.0,0,1.8,27.9
81.5,myflow.5,1.6,-20.11,0.0,aggressive,4.57,79.89,-E3_1,0.0,2,0.7,79.89
81.5,myflow.6,47.17,-4.8,90.0,speeder,5.55,36.77,E1_0,0.0,0,0.23,36.77
81.5,myflow.7,-90.13,-4.8,90.0,violator,15.74,109.87,E0_0,0.0,0,1.28,109.87
81.5,myflow.8,243.07,4.8,270.0,tailgater,3.07,6.93,-E6_0,0.0,0,3.0,6.93
81.6,myflow.1,241.5,-4.8,90.0,normal,15.26,91.5,E6_0,0.0,0,-0.37,91.5
81.6,myflow.2,1.6,-13.07,0.0,tailgater,4.22,86.93,-E3_1,0.0,10,-1.33,86.93
81.6,myflow.3,126.76,-4.8,90.0,tailgater,2.32,76.76,E5_0,0.0,0,0.02,76.76
81.6,myflow.4,179.0,-4.8,90.0,normal,10.98,29.0,E6_0,0.0,0,1.82,29.0
81.6,myflow.5,1.6,-19.65,0.0,aggressive,4.67,80.35,-E3_1,0.0,2,1.0,80.35
81.6,myflow.6,47.72,-4.8,90.0,speeder,5.56,37.32,E1_0,0.0,0,0.11,37.32
81.6,myflow.7,-88.54,-4.8,90.0,violator,15.9,111.46,E0_0,0.0,0,1.58,111.46
81.6,myflow.8,242.74,4.8,270.0,tailgater,3.3,7.26,-E6_0,0.0,0,2.31,7.26
81.7,myflow.1,243.02,-4.8,90.0,normal,15.22,93.02,E6_0,0.0,0,-0.33,93.02
81.7,myflow.2,1.6,-12.67,0.0,tailgater,4.0,87.33,-E3_1,0.0,10,-2.23,87.33
81.7,myflow.3,127.0,-4.8,90.0,tailgater,2.32,77.0,E5_0,0.0,0,-0.02,77.0
81.7,myflow.4,180.12,-4.8,90.0,normal,11.18,30.12,E6_0,0.0,0,1.99,30.12
81.7,myflow.5,1.6,-19.2,0.0,aggressive,4.4,80.8,-E3_1,0.0,10,-2.64,80.8
81.7,myflow.6,48.28,-4.8,90.0,speeder,5.56,37.88,E1_0,0.0,0,-0.07,37.88
81.7,myflow.7,-86.93,-4.8,90.0,violator,16.09,113.07,E0_0,0.0,0,1.88,113.07
81.7,myflow.8,242.4,4.8,270.0,tailgater,3.48,7.6,-E6_0,0.0,0,1.8,7.6
81.8,myflow.1,244.54,-4.8,90.0,normal,15.22,94.54,E6_0,0.0,0,-0.06,94.54
81.8,myflow.2,1.6,-12.31,0.0,tailgater,3.63,87.69,-E3_1,0.0,10,-3.72,87.69
81.8,myflow.3,127.23,-4.8,90.0,tailgater,2.32,77.23,E5_0,0.0,0,0.02,77.23
81.8,myflow.4,181.25,-4.8,90.0,normal,11.36,31.25,E6_0,0.0,0,1.85,31.25
81.8,myflow.5,1.6,-18.78,0.0,aggressive,4.23,81.22,-E3_1,0.0,10,-1.74,81.22
81.8,myflow.6,48.83,-4.8,90.0,speeder,5.53,38.43,E1_0,0.0,0,-0.22,38.43
81.8,myflow.7,-85.3,-4.8,90.0,violator,16.25,114.7,E0_0,0.0,0,1.61,114.7
81.8,myflow.8,242.03,4.8,270.0,tailgater,3.69,7.97,-E6_0,0.0,0,2.05,7.97
81.9,myflow.1,246.06,-4.8,90.0,normal,15.22,96.06,E6_0,0.0,0,0.01,96.06
81.9,myflow.2,1.6,-12.0,0.0,tailgater,3.1,88.0,-E3_1,0.0,10,-5.31,88.0
81.9,myflow.3,127.46,-4.8,90.0,tailgater,2.32,77.46,E5_0,0.0,0,-0.02,77.46
81.9,myflow.4,182.41,-4.8,90.0,normal,11.54,32.41,E6_0,0.0,0,1.8,32.41
81.9,myflow.5,1.6,-18.37,0.0,aggressive,4.13,81.63,-E3_1,0.0,10,-0.97,81.63
81.9,myflow.6,49.38,-4.8,90.0,speeder,5.49,38.98,E1_0,0.0,8,-0.48,38.98
81.9,myflow.7,-83.66,-4.8,90.0,violator,16.41,116.34,E0_0,0.0,0,1.59,116.34
81.9,myflow.8,241.63,4.8,270.0,tailgater,3.92,8.37,-E6_0,0.0,0,2.35,8.37
82.0,myflow.1,247.58,-4.8,90.0,normal,15.21,97.58,E6_0,0.0,0,-0.07,97.58
82.0,myflow.2,1.6,-11.74,0.0,tailgater,2.56,88.26,-E3_1,0.0,10,-5.42,88.26
82.0,myflow.3,127.69,-4.8,90.0,tailgater,2.32,77.69,E5_0,0.0,0,0.02,77.69
82.0,myflow.4,183.58,-4.8,90.0,normal,11.71,33.58,E6_0,0.0,0,1.62,33.58
82.0,myflow.5,1.6,-18.02,0.0,aggressive,3.47,81.98,-E3_1,0.0,10,-6.64,81.98
82.0,myflow.6,49.93,-4.8,90.0,speeder,5.5,39.53,E1_0,0.0,0,0.12,39.53
82.0,myflow.7,-82.01,-4.8,90.0,violator,16.52,117.99,E0_0,0.0,0,1.14,117.99
82.0,myflow.8,241.22,4.8,270.0,tailgater,4.19,8.78,-E6_0,0.0,0,2.65,8.78
82.1,myflow.1,249.1,-4.8,90.0,normal,15.19,99.1,E6_0,0.0,0,-0.18,99.1
82.1,myflow.2,1.6,-11.54,0.0,tailgater,1.97,88.46,-E3_1,0.0,10,-5.81,88.46
82.1,myflow.3,127.92,-4.8,90.0,tailgater,2.32,77.92,E5_0,0.0,0,-0.02,77.92
82.1,myflow.4,184.76,-4.8,90.0,normal,11.87,34.76,E6_0,0.0,0,1.63,34.76
82.1,myflow.5,1.6,-17.74,0.0,aggressive,2.78,82.26,-E3_1,0.0,10,-6.89,82.26
82.1,myflow.6,50.38,-4.8,90.0,speeder,5.51,0.38,E5_0,0.0,0,0.17,0.38
82.1,myflow.7,-80.36,-4.8,90.0,violator,16.49,119.64,E0_0,0.0,0,-0.34,119.64
82.1,myflow.8,240.77,4.8,270.0,tailgater,4.48,9.23,-E6_0,0.0,0,2.95,9.23
82.2,myflow.2,1.6,-11.38,0.0,tailgater,1.59,88.62,-E3_1,0.0,10,-3.88,88.62
82.2,myflow.3,128.16,-4.8,90.0,tailgater,2.32,78.16,E5_0,0.0,0,0.02,78.16
82.2,myflow.4,185.97,-4.8,90.0,normal,12.01,35.97,E6_0,0.0,0,1.41,35.97
82.2,myflow.5,1.6,-17.53,0.0,aggressive,2.11,82.47,-E3_1,0.0,10,-6.65,82.47
82.2,myflow.6,50.93,-4.8,90.0,speeder,5.54,0.93,E5_0,0.0,0,0.21,0.93
82.2,myflow.7,-78.71,-4.8,90.0,violator,16.51,121.29,E0_0,0.0,0,0.26,121.29
82.2,myflow.8,240.29,4.8,270.0,tailgater,4.81,9.71,-E6_0,0.0,0,3.25,9.71
82.3,myflow.2,1.6,-11.26,0.0,tailgater,1.26,88.74,-E3_1,0.0,10,-3.27,88.74
82.3,myflow.3,128.39,-4.8,90.0,tailgater,2.32,78.39,E5_0,0.0,0,-0.02,78.39
82.3,myflow.4,187.18,-4.8,90.0,normal,12.12,37.18,E6_0,0.0,0,1.11,37.18
82.3,myflow.5,1.6,-17.37,0.0,aggressive,1.58,82.63,-E3_1,0.0,10,-5.31,82.63
82.3,myflow.6,51.49,-4.8,90.0,speeder,5.53,1.49,E5_0,0.0,0,-0.06,1.49
82.3,myflow.7,-77.05,-4.8,90.0,violator,16.57,122.95,E0_0,0.0,0,0.56,122.95
82.3,myflow.8,239.77,4.8,270.0,tailgater,5.16,10.23,-E6_0,0.0,0,3.55,10.23
82.4,myflow.2,1.6,-11.16,0.0,tailgater,0.99,88.84,-E3_1,0.0,10,-2.73,88.84
82.4,myflow.3,128.62,-4.8,90.0,tailgater,2.32,78.62,E5_0,0.0,0,0.02,78.62
82.4,myflow.4,188.4,-4.8,90.0,normal,12.23,38.4,E6_0,0.0,0,1.05,38.4
82.4,myflow.5,1.6,-17.26,0.0,aggressive,1.14,82.74,-E3_1,0.0,10,-4.43,82.74
82.4,myflow.6,52.04,-4.8,90.0,speeder,5.52,2.04,E5_0,0.0,0,-0.12,2.04
82.4,myflow.7,-75.39,-4.8,90.0,violator,16.65,124.61,E0_0,0.0,0,0.86,124.61
82.4,myflow.8,239.22,4.8,270.0,tailgater,5.55,10.78,-E6_0,0.0,0,3.85,10.78
82.5,myflow.2,1.6,-11.08,0.0,tailgater,0.77,88.92,-E3_1,0.0,10,-2.14,88.92
82.5,myflow.3,128.85,-4.8,90.0,tailgater,2.32,78.85,E5_0,0.0,0,-0.02,78.85
82.5,myflow.4,189.63,-4.8,90.0,normal,12.32,39.63,E6_0,0.0,0,0.96,39.63
82.5,myflow.5,1.6,-17.18,0.0,aggressive,0.77,82.82,-E3_1,0.0,10,-3.71,82.82
82.5,myflow.6,52.59,-4.8,90.0,speeder,5.54,2.59,E5_0,0.0,0,0.18,2.59
82.5,myflow.7,-73.71,-4.8,90.0,violator,16.77,126.29,E0_0,0.0,0,1.16,126.29
82.5,myflow.8,238.62,4.8,270.0,tailgater,5.96,11.38,-E6_0,0.0,0,4.15,11.38
82.6,myflow.2,1.6,-11.02,0.0,tailgater,0.6,88.98,-E3_1,0.0,10,-1.73,88.98
82.6,myflow.3,129.09,-4.8,90.0,tailgater,2.32,79.09,E5_0,0.0,0,0.02,79.09
82.6,myflow.4,190.87,-4.8,90.0,normal,12.41,40.87,E6_0,0.0,0,0.91,40.87
82.6,myflow.5,1.6,-17.14,0.0,aggressive,0.47,82.86,-E3_1,0.0,10,-3.04,82.86
82.6,myflow.6,53.15,-4.8,90.0,speeder,5.58,3.15,E5_0,0.0,0,0.48,3.15
82.6,myflow.7,-72.02,-4.8,90.0,violator,16.92,127.98,E0_0,0.0,0,1.46,127.98
82.6,myflow.8,237.98,4.8,270.0,tailgater,6.41,12.02,-E6_0,0.0,0,4.45,12.02
82.7,myflow.2,1.6,-10.98,0.0,tailgater,0.45,89.02,-E3_1,0.0,10,-1.48,89.02
82.7,myflow.3,129.32,-4.8,90.0,tailgater,2.32,79.32,E5_0,0.0,0,-0.02,79.32
82.7,myflow.4,192.12,-4.8,90.0,normal,12.5,42.12,E6_0,0.0,0,0.9,42.12
82.7,myflow.5,1.6,-17.11,0.0,aggressive,0.22,82.89,-E3_1,0.0,10,-2.42,82.89
82.7,myflow.6,53.72,-4.8,90.0,speeder,5.64,3.72,E5_0,0.0,0,0.59,3.72
82.7,myflow.7,-70.32,-4.8,90.0,violator,17.02,129.68,E0_0,0.0,0,1.0,129.68
82.7,myflow.8,237.29,4.8,270.0,tailgater,6.88,12.71,-E6_0,0.0,0,4.75,12.71
82.8,myflow.2,1.6,-10.94,0.0,tailgater,0.34,89.06,-E3_1,0.0,10,-1.13,89.06
82.8,myflow.3,129.55,-4.8,90.0,tailgater,2.32,79.55,E5_0,0.0,0,0.02,79.55
